mean,lwrCL,uprCL,spo,naCount
0.86,0.682,1.033,SPO1473,0
0.397,0,0.894,SPO1474,223
1.029,0.85,1.19,SPO1475,0
0.49,0,1.002,SPO1476,0
1.1,1.005,1.181,SPO1477,0
0.684,0.501,0.869,SPO1478,0
0.867,0.812,0.916,SPO1479,0
0.714,0,1,SPO1480,954
0.803,0.687,0.928,SPO1481,0
0.944,0.896,0.991,SPO1482,0
0.721,0.564,0.877,SPO1483,0
0.876,0.218,1.41,SPO1484,352
0.98,0.828,1.129,SPO1485,0
0.813,0.767,0.86,SPO1486,0
NA,NA,NA,SPO1487,10000
0.908,0.812,1.014,SPO1488,0
0.932,0.783,1.039,SPO1489,0
0.948,0.82,1.043,SPO1490,0
0.841,0.675,1.002,SPO1491,0
0.918,0.834,0.999,SPO1492,0
0.962,0.918,1.008,SPO1493,0
1.146,1.003,1.296,SPO1494,0
0.557,0.191,0.879,SPO1495,0
1.044,0.975,1.119,SPO1496,0
0.964,0.819,1.106,SPO1497,0
1.047,0.989,1.107,SPO1498,0
1.007,0.896,1.118,SPO1499,0
NA,NA,NA,SPO1500,10000
0.988,0.944,1.032,SPO1501,0
0.869,0.755,0.993,SPO1502,0
0.79,0.578,0.987,SPO1503,0
0.77,0.489,0.952,SPO1505,0
0.854,0.785,0.908,SPO1506,0
0.992,0.753,1.192,SPO1507,0
0.99,0.903,1.098,SPO1508,0
0.829,0.616,1.018,SPO1510,0
1.534,1.34,1.724,SPO1511,5915
NA,NA,NA,SPO1512,10000
0.873,0.714,1.043,SPO1513,0
0.996,0.802,1.213,SPO1514,0
0.938,0.834,1.005,SPO1515,0
0.581,0.15,1.034,SPO1516,0
0.951,0.893,1.009,SPO1517,0
0.208,0,0.837,SPO1518,625
0.912,0.867,0.961,SPO1519,0
0.406,0,1.381,SPO1520,362
0.92,0.84,0.982,SPO1521,0
0.529,0,1.114,SPO1522,11
1.094,1.094,1.094,SPO1523,5895
0,0,0,SPO1524,3182
0.886,0.636,1.097,SPO1525,0
0.991,0.744,1.164,SPO1526,4316
0.928,0.345,1.386,SPO1527,11
NA,NA,NA,SPO1528,10000
0.766,0.246,1.094,SPO1529,0
1.034,0.874,1.168,SPO1530,0
1.145,1.028,1.274,SPO1531,2217
0.824,0.714,0.934,SPO1532,0
0.569,0,1.101,SPO1533,1
0.749,0.173,1.272,SPO1534,0
0.964,0.849,1.085,SPO1535,0
0.806,0.625,0.979,SPO1536,0
NA,NA,NA,SPO1537,10000
1.051,0.956,1.154,SPO1538,0
0.993,0.871,1.127,SPO1539,0
0.86,0.741,0.973,SPO1540,0
1.298,1.231,1.351,SPO1541,1518
1.015,0.841,1.191,SPO1542,0
0.964,0.879,1.049,SPO1543,0
0.856,0.793,0.922,SPO1544,0
0.945,0.911,0.981,SPO1545,0
0.848,0.588,1.076,SPO1546,0
0.951,0.849,1.033,SPO1547,0
0.799,0.27,1.171,SPO1548,0
1.291,1.114,1.521,SPO1549,606
0.846,0.744,0.947,SPO1550,0
1.007,0.947,1.066,SPO1551,0
0.976,0.874,1.068,SPO1552,0
0.741,0.63,0.858,SPO1553,0
0.946,0.861,1.057,SPO1554,0
1.057,1.037,1.077,SPO1555,0
0.991,0.965,1.019,SPO1556,0
1.045,1.024,1.067,SPO1557,0
0.974,0.779,1.15,SPO1558,0
1.037,0.984,1.089,SPO1559,0
1.056,0.963,1.165,SPO1560,0
0.97,0.829,1.126,SPO1561,0
0.914,0.815,1.007,SPO1562,0
0.528,0,1.2,SPO1563,1502
0.958,0,1.544,SPO1564,209
0.719,0.236,1.014,SPO1565,0
1.099,1.039,1.156,SPO1566,0
0.901,0.723,1.073,SPO1567,0
0.757,0.248,1.043,SPO1568,0
1.044,0.869,1.17,SPO1569,0
0.766,0.576,0.954,SPO1570,0
1.056,0.97,1.13,SPO1571,0
1.007,0.97,1.055,SPO1572,0
0.89,0.339,1.254,SPO1573,0
0.88,0.706,1.039,SPO1574,0
0.689,0.6,0.778,SPO1575,0
0.86,0.746,0.963,SPO1576,0
1.01,0.885,1.152,SPO1578,0
0.953,0.802,1.092,SPO1579,0
1.085,0.998,1.199,SPO1580,0
1.099,0.901,1.282,SPO1581,0
0.402,0,0.819,SPO1582,0
NA,NA,NA,SPO1583,10000
0.947,0.792,1.129,SPO1584,0
1,0.927,1.08,SPO1585,0
1.015,0.921,1.118,SPO1586,0
0.924,0.789,1.052,SPO1587,0
0.839,0.693,0.986,SPO1588,0
0.945,0.768,1.127,SPO1589,39
0.948,0.873,1.037,SPO1590,0
1.177,1.081,1.286,SPO1591,0
0.906,0.85,0.955,SPO1592,0
0.814,0.732,0.91,SPO1593,0
1.108,1.001,1.211,SPO1594,0
0.107,0,0.427,SPO1595,3145
1.166,0.949,1.353,SPO1596,0
1.079,0.936,1.281,SPO1597,0
1.105,0.952,1.251,SPO1598,0
0.912,0.793,1.026,SPO1599,0
0.967,0.819,1.117,SPO1600,0
1.036,0.882,1.174,SPO1601,0
1.037,0.705,1.349,SPO1602,3
0.44,0,0.923,SPO1603,3212
0.613,0.212,0.938,SPO1604,0
0.909,0.789,1.044,SPO1605,0
0.789,0.672,0.885,SPO1606,0
0.775,0.258,1.097,SPO1607,0
1.037,0.977,1.092,SPO1608,0
0.977,0.859,1.051,SPO1609,0
0.879,0.566,1.087,SPO1610,0
1.063,0.691,1.543,SPO1611,2
0.781,0.605,0.936,SPO1612,0
0.879,0.879,0.88,SPO1613,5806
0.868,0.283,1.393,SPO1614,35
1.072,0.99,1.15,SPO1615,0
0.895,0.647,1.144,SPO1616,0
0.933,0.859,0.996,SPO1617,0
1.284,1.259,1.311,SPO1618,5866
0.692,0.206,1.111,SPO1620,0
1.061,0.867,1.229,SPO1621,646
0.781,0.563,0.972,SPO1622,0
1.077,0.926,1.233,SPO1623,0
0.996,0.899,1.092,SPO1624,0
0.973,0.89,1.07,SPO1625,0
0.964,0.943,0.987,SPO1626,0
0,0,0,SPO1627,3163
0.79,0.595,0.973,SPO1628,0
1.049,0.901,1.182,SPO1629,0
0.625,0,1.396,SPO1630,13
NA,NA,NA,SPO1631,10000
NA,NA,NA,SPO1632,10000
1.115,0.942,1.28,SPO1633,0
NA,NA,NA,SPO1634,10000
NA,NA,NA,SPO1635,10000
0.971,0.348,1.462,SPO1636,0
0.928,0.784,1.027,SPO1638,0
0.875,0.341,1.263,SPO1639,0
1.046,0.991,1.102,SPO1640,0
0.875,0.758,0.986,SPO1641,0
0.87,0.806,0.935,SPO1642,0
0.954,0.847,1.084,SPO1643,0
0.855,0.722,0.973,SPO1644,0
NA,NA,NA,SPO1645,10000
0.834,0.596,1.107,SPO1646,0
0.837,0.757,0.934,SPO1647,0
0.855,0.752,0.96,SPO1648,0
1.168,1.046,1.288,SPO1649,0
0.836,0.719,0.941,SPO1651,0
0.885,0.792,0.972,SPO1652,0
0.983,0.902,1.074,SPO1655,0
0.967,0.93,1.011,SPO1656,0
0.911,0.857,0.96,SPO1657,0
0.959,0.858,1.055,SPO1658,0
0.938,0.848,1.034,SPO1659,0
1.05,0.72,1.711,SPO1660,350
NA,NA,NA,SPO1662,10000
1.039,0.93,1.144,SPO1663,0
NA,NA,NA,SPO1664,10000
NA,NA,NA,SPO1665,10000
NA,NA,NA,SPO1666,10000
0.778,0.745,0.811,SPO1667,5755
0.927,0.828,1.041,SPO1668,0
NA,NA,NA,SPO1670,10000
NA,NA,NA,SPO1671,10000
NA,NA,NA,SPO1673,10000
NA,NA,NA,SPO1674,10000
NA,NA,NA,SPO1675,10000
1.023,1.004,1.047,SPO1676,0
0,0,0,SPO1677,0
1.043,0.926,1.167,SPO1678,0
1.018,0.964,1.075,SPO1679,0
NA,NA,NA,SPO1680,10000
0.938,0.884,1.003,SPO1681,0
0.9,0.755,1.077,SPO1682,0
0.786,0.601,0.995,SPO1683,0
NA,NA,NA,SPO1684,10000
0.956,0.799,1.105,SPO1685,0
0.986,0.835,1.14,SPO1686,0
0.971,0.898,1.055,SPO1687,0
0.876,0.8,0.967,SPO1688,0
0.928,0.848,1.005,SPO1689,0
1.025,0.975,1.072,SPO1690,0
NA,NA,NA,SPO1691,10000
NA,NA,NA,SPO1692,10000
1.033,1.022,1.042,SPO1693,0
1.001,0.974,1.024,SPO1694,0
0.982,0.927,1.044,SPO1695,0
0.958,0.865,1.045,SPO1696,0
0.972,0.934,1.01,SPO1697,0
0.923,0.84,1.039,SPO1698,0
1.088,0.983,1.195,SPO1699,0
0.941,0.852,1.033,SPO1700,0
0.99,0.928,1.06,SPO1701,0
0.938,0.882,0.999,SPO1702,0
0.941,0.906,0.982,SPO1703,0
0.938,0.856,1.018,SPO1704,0
0.903,0.827,0.973,SPO1705,0
1.048,0.999,1.095,SPO1707,0
0.957,0.89,1.03,SPO1707a,0
1.114,0.919,1.298,SPO1708,46
0.956,0.878,1.041,SPO1709,0
0.981,0.931,1.027,SPO1710,0
0.767,0.639,0.911,SPO1711,0
NA,NA,NA,SPO1712,10000
1.012,0.893,1.108,SPO1713,39
0.963,0.9,1.029,SPO1714,0
0.778,0.555,0.972,SPO1715,0
0.964,0.857,1.062,SPO1716,0
0.875,0.658,1.043,SPO1717,0
0.891,0.82,0.97,SPO1718,0
0.981,0.795,1.166,SPO1719,0
1.03,0.889,1.162,SPO1720,0
0.883,0.679,1.06,SPO1721,0
0.811,0.604,1.021,SPO1722,0
1.072,1.048,1.104,SPO1723,0
0.905,0.775,1.042,SPO1724,0
1.104,1.041,1.171,SPO1725,0
0.243,0,0.725,SPO1727,9
1.051,0.896,1.243,SPO1728,0
0.072,0,0.218,SPO1729,0
NA,NA,NA,SPO1732,10000
NA,NA,NA,SPO1733,10000
0.221,0,0.672,SPO1734,0
0.663,0,1.321,SPO1735,175
0.971,0.879,1.063,SPO1736,0
0.467,0,1.1,SPO1737,41
1.229,1.073,1.368,SPO1738,0
NA,NA,NA,SPO1739,10000
1.035,0.923,1.161,SPO1740,0
0.923,0.823,1.016,SPO1741,0
0.93,0.868,0.989,SPO1742,0
1.08,0.969,1.19,SPO1743,0
1.029,0.967,1.099,SPO1744,0
0.885,0.666,1.087,SPO1745,0
0.925,0.867,0.981,SPO1746,0
0.411,0,0.66,SPO1747,3160
1.304,1.078,1.524,SPO1748,43
0.968,0.968,0.968,SPO1749,7736
NA,NA,NA,SPO1750,10000
1.043,0.953,1.14,SPO1751,0
0,0,0,SPO1752,3225
NA,NA,NA,SPO1754,10000
0.953,0.891,1.003,SPO1755,0
1.091,1.051,1.118,SPO1756,0
0.954,0.908,1,SPO1757,0
NA,NA,NA,SPO1758,10000
NA,NA,NA,SPO1759,10000
NA,NA,NA,SPO1760,10000
1.003,0.891,1.116,SPO1761,0
1.058,0.996,1.109,SPO1762,0
0.159,0,0.64,SPO1763,3137
1.016,0.936,1.109,SPO1764,0
0.976,0.876,1.078,SPO1765,0
1.074,0.91,1.204,SPO1766,0
1.164,1.03,1.37,SPO1767,0
1.1,0.959,1.242,SPO1769,0
0.905,0.821,1.004,SPO1770,0
1.048,0.927,1.164,SPO1771,0
1.144,1.055,1.254,SPO1772,0
0.981,0.88,1.093,SPO1773,0
0.869,0.684,1.049,SPO1774,0
0.819,0.76,0.879,SPO1775,0
1.078,1.03,1.128,SPO1776,0
1.056,1.023,1.089,SPO1777,0
0.913,0.77,1.051,SPO1779,0
1.098,1.031,1.16,SPO1780,0
1.068,0.973,1.175,SPO1781,0
0.843,0.654,1.023,SPO1782,0
1.026,0.962,1.08,SPO1783,0
0.253,0,0.77,SPO1784,0
1.005,0.935,1.065,SPO1785,0
0.958,0.845,1.067,SPO1786,0
1.022,0.891,1.148,SPO1787,0
0.96,0.796,1.127,SPO1788,0
0.994,0.855,1.134,SPO1789,0
1.095,1.051,1.136,SPO1790,0
1.077,0.975,1.19,SPO1791,0
0.832,0.317,1.239,SPO1792,0
0.935,0.819,1.059,SPO1793,0
0.904,0.704,1.109,SPO1794,0
0.65,0,0.956,SPO1795,38
0.923,0.87,0.973,SPO1796,0
0.932,0.802,1.086,SPO1798,0
0.948,0.602,1.312,SPO1799,1553
0.887,0.831,0.943,SPO1800,0
0.983,0.874,1.157,SPO1801,0
NA,NA,NA,SPO1803,10000
0.978,0.902,1.056,SPO1804,0
NA,NA,NA,SPO1805,10000
0.971,0.921,1.029,SPO1806,0
1.185,1.086,1.286,SPO1807,3125
0.974,0.801,1.155,SPO1808,0
0.935,0.874,0.996,SPO1809,0
0.908,0.855,0.96,SPO1810,0
1.047,1.004,1.095,SPO1812,0
1.024,0.977,1.071,SPO1813,0
1.025,0.978,1.074,SPO1814,0
1.001,0.937,1.092,SPO1815,0
0.966,0.935,0.997,SPO1816,0
0.618,0.201,0.919,SPO1817,0
0.855,0.724,1.024,SPO1818,0
1.133,0.269,1.749,SPO1819,190
0.963,0.838,1.088,SPO1820,0
NA,NA,NA,SPO1821,10000
0.924,0.838,1.024,SPO1822,0
0.708,0.112,1.285,SPO1823,11
NA,NA,NA,SPO1824,10000
0.832,0.747,0.909,SPO1825,0
0.988,0.809,1.131,SPO1826,0
NA,NA,NA,SPO1827,10000
0.947,0.864,1.048,SPO1828,0
0.837,0.262,1.252,SPO1829,1
1.108,0.968,1.268,SPO1830,0
1.181,1.108,1.271,SPO1831,0
1.04,0.925,1.138,SPO1832,0
1.059,1.016,1.108,SPO1833,0
1.029,0.979,1.082,SPO1834,0
1.239,1.145,1.346,SPO1835,0
0.992,0.921,1.054,SPO1836,0
0.921,0.869,0.971,SPO1837,0
0.923,0.835,1.007,SPO1838,0
0.844,0.76,0.918,SPO1839,0
0.882,0.584,1.097,SPO1840,0
1.008,0.96,1.061,SPO1841,0
0.762,0,1.279,SPO1842,1523
1.13,0.942,1.337,SPO1843,0
0.594,0,0.935,SPO1844,571
0.883,0.797,0.993,SPO1845,0
0.933,0.746,1.079,SPO1846,0
0.95,0.915,0.986,SPO1847,0
0.908,0.769,1.047,SPO1848,0
0.956,0.797,1.096,SPO1849,0
0.454,0,0.92,SPO1850,0
0.525,0,1.08,SPO1851,0
1.039,0.92,1.135,SPO1852,0
1.042,0.892,1.236,SPO1853,0
1.091,1.023,1.163,SPO1854,0
1.069,0.997,1.137,SPO1855,0
1.007,0.787,1.228,SPO1856,0
0.959,0.911,1.007,SPO1857,0
0.204,0,0.613,SPO1858,0
0.249,0,0.967,SPO1859,28
0.991,0.933,1.047,SPO1860,0
0.895,0.773,1.029,SPO1861,0
0.983,0.926,1.045,SPO1862,0
0.692,0.515,0.817,SPO1863,0
1.255,1.107,1.403,SPO1865,3211
1.086,1.031,1.145,SPO1866,0
NA,NA,NA,SPO1867,10000
0.128,0,0.383,SPO1868,0
0.523,0,1.058,SPO1869,0
0.504,0.432,0.566,SPO1870,0
1.019,0.96,1.078,SPO1871,0
NA,NA,NA,SPO1872,10000
1.078,1.062,1.095,SPO1873,0
1.03,1.007,1.055,SPO1874,0
1.05,0.989,1.104,SPO1875,0
1.056,1.029,1.092,SPO1876,0
0.797,0.262,1.127,SPO1878,0
0.803,0,1.121,SPO1879,356
NA,NA,NA,SPO1880,10000
NA,NA,NA,SPO1881,10000
1.056,0.91,1.209,SPO1882,0
0.936,0.892,0.977,SPO1883,0
0.14,0,0.373,SPO1884,0
0.801,0.471,1.054,SPO1885,0
1.06,0.979,1.142,SPO1886,0
0.251,0,0.566,SPO1887,0
0.231,0,0.717,SPO1888,0
0.579,0.436,0.716,SPO1889,0
0.335,0,0.678,SPO1890,0
0.661,0.24,1.01,SPO1891,0
NA,NA,NA,SPO1892,10000
1.041,0.943,1.131,SPO1893,0
NA,NA,NA,SPO1895,10000
1.114,0.999,1.24,SPO1897,0
1.048,0.96,1.135,SPO1898,0
NA,NA,NA,SPO1899,10000
0.856,0.622,1.019,SPO1900,0
1.101,0.971,1.231,SPO1901,0
1.202,1.105,1.306,SPO1902,0
0.696,0.234,0.993,SPO1903,0
NA,NA,NA,SPO1904,10000
0.976,0.908,1.046,SPO1905,0
1.079,0.948,1.195,SPO1906,0
1.043,0.984,1.107,SPO1907,0
1.019,0.952,1.088,SPO1908,0
0.937,0.827,1.038,SPO1909,0
0.907,0.754,1.069,SPO1911,0
1.034,0.923,1.152,SPO1912,0
0.921,0.834,1.006,SPO1913,0
0.964,0.855,1.071,SPO1914,0
1.243,0.745,1.533,SPO1915,3169
1.011,0.945,1.063,SPO1916,0
0.952,0.867,1.043,SPO1917,0
0.948,0.828,1.093,SPO1918,0
1.03,0.935,1.112,SPO1919,0
0.931,0.8,1.058,SPO1920,0
0.77,0.464,0.946,SPO1921,0
1.025,0.992,1.058,SPO1922,0
1.103,1.071,1.137,SPO1923,0
1.02,0.993,1.045,SPO1925,0
1.014,1.008,1.02,SPO1926,0
1.042,1.027,1.056,SPO1927,0
1.059,1.035,1.08,SPO1928,0
1.043,0.998,1.094,SPO1929,0
NA,NA,NA,SPO1930,10000
0.966,0.868,1.081,SPO1931,0
1.063,1.03,1.092,SPO1932,0
1.058,0.958,1.142,SPO1933,0
1.035,0.947,1.132,SPO1934,0
0.966,0.929,1.013,SPO1935,0
1.03,0.957,1.103,SPO1936,0
1.005,0.945,1.068,SPO1937,0
0.939,0.907,0.97,SPO1938,0
1.031,0.992,1.072,SPO1939,0
1.002,0.864,1.156,SPO1940,0
1.075,1.043,1.104,SPO1941,0
NA,NA,NA,SPO1942,10000
0.934,0.742,1.107,SPO1943,0
1.01,0.857,1.122,SPO1944,0
NA,NA,NA,SPO1945,10000
1.025,0.963,1.077,SPO1946,0
1.006,0.95,1.057,SPO1947,0
1.048,1.017,1.079,SPO1948,0
1.057,1.012,1.102,SPO1949,0
1.013,0.949,1.061,SPO1950,0
1.037,0.974,1.099,SPO1951,0
0.876,0.662,1.046,SPO1952,0
0.941,0.589,1.235,SPO1953,0
1.077,0.93,1.223,SPO1954,0
0.988,0.788,1.188,SPO1955,0
0.946,0.862,1.034,SPO1956,0
0.983,0.916,1.056,SPO1957,0
0.706,0.228,1.037,SPO1958,0
1.04,0.958,1.123,SPO1959,0
1.001,0.948,1.04,SPO1960,0
0.882,0.713,1.057,SPO1961,0
0.928,0.757,1.063,SPO1962,0
0.993,0.914,1.075,SPO1963,0
0.921,0.853,0.981,SPO1964,0
NA,NA,NA,SPO1965,10000
1.149,0.877,1.596,SPO1966,0
1.001,0.841,1.162,SPO1967,0
NA,NA,NA,SPO1968,10000
0.887,0.747,1.033,SPO1969,0
1.051,0.961,1.16,SPO1970,0
0.618,0.376,0.845,SPO1971,0
0.976,0.707,1.166,SPO1972,0
0,0,0,SPO1973,0
0.981,0.935,1.029,SPO1974,0
0.806,0.303,1.168,SPO1975,18
NA,NA,NA,SPO1976,10000
0.948,0.88,1.03,SPO1977,0
0.931,0.856,1.015,SPO1978,0
NA,NA,NA,SPO1979,10000
NA,NA,NA,SPO1980,10000
0.826,0.61,0.991,SPO1982,0
0.967,0.877,1.051,SPO1983,0
0.919,0.902,0.936,SPO1984,0
0.956,0.824,1.107,SPO1985,0
0.807,0.63,0.986,SPO1986,0
1.097,0.985,1.224,SPO1987,0
1.044,0.975,1.104,SPO1988,0
0.966,0.91,1.019,SPO1991,0
0.94,0.824,1.027,SPO1992,0
1.06,0.9,1.261,SPO1994,0
0.941,0.846,1.051,SPO1995,0
0.937,0.856,1.021,SPO1996,0
0.945,0.842,1.055,SPO1997,0
1.014,0.947,1.079,SPO1998,0
0.995,0.928,1.055,SPO1999,0
0.755,0.206,1.242,SPO2000,36
0.895,0.754,1.033,SPO2001,0
1.068,1.01,1.128,SPO2002,0
0.956,0.844,1.07,SPO2003,0
1.018,0.941,1.091,SPO2004,0
0.719,0.23,1.036,SPO2005,0
0.893,0.796,0.984,SPO2006,0
0.983,0.893,1.076,SPO2007,0
0.61,0,1.14,SPO2008,198
0.61,0.218,0.95,SPO2009,0
0.977,0.887,1.068,SPO2010,0
0.919,0.858,0.976,SPO2013,0
NA,NA,NA,SPO2014,10000
0.084,0,0.312,SPO2015,34
1.058,0.919,1.192,SPO2016,0
NA,NA,NA,SPO2017,10000
NA,NA,NA,SPO2018,10000
0.744,0.744,0.744,SPO2019,7681
0,0,0,SPO2021,3163
0,0,0,SPO2023,3251
0.109,0,0.442,SPO2024,3146
0.675,0.248,1.041,SPO2025,0
NA,NA,NA,SPO2026,10000
1.072,1.038,1.105,SPO2028,0
1.059,1.01,1.101,SPO2029,0
0.924,0.344,1.261,SPO2030,0
0.983,0.916,1.053,SPO2031,0
1.051,0.942,1.156,SPO2032,0
NA,NA,NA,SPO2033,10000
0.781,0.67,0.909,SPO2034,0
0.813,0.258,1.209,SPO2035,1
0.923,0.883,0.988,SPO2036,0
1.048,0.98,1.115,SPO2037,0
1.112,1.033,1.195,SPO2038,0
0.452,0,0.916,SPO2039,0
0.94,0.859,1.019,SPO2040,0
0.283,0.224,0.362,SPO2041,0
0.982,0,1.576,SPO2042,653
0.965,0.916,1.012,SPO2044,0
1.012,0.996,1.027,SPO2045,0
0.302,0,0.663,SPO2046,0
0,0,0,SPO2047,636
0.972,0.789,1.175,SPO2048,0
0.927,0.906,0.951,SPO2049,0
0.873,0.687,1.029,SPO2050,0
NA,NA,NA,SPO2051,10000
0.977,0.891,1.068,SPO2052,0
1.092,1.049,1.136,SPO2053,0
NA,NA,NA,SPO2054,10000
1.033,0.967,1.09,SPO2055,0
NA,NA,NA,SPO2056,10000
1,0.911,1.084,SPO2057,0
0.977,0.896,1.045,SPO2058,0
0.9,0.792,1.016,SPO2059,0
1.015,0.948,1.098,SPO2060,0
1.116,0.996,1.242,SPO2061,0
0.964,0.909,1.01,SPO2062,0
1.049,0.966,1.131,SPO2063,0
1.033,0.98,1.08,SPO2064,0
1.026,0.944,1.098,SPO2065,0
0.326,0,0.694,SPO2066,0
1.094,1.012,1.19,SPO2067,0
0.987,0.916,1.059,SPO2068,0
1.065,0.996,1.135,SPO2069,0
1.026,0.91,1.137,SPO2070,0
1.053,1.01,1.096,SPO2071,0
0.969,0.894,1.042,SPO2072,0
1.078,1.017,1.139,SPO2073,0
0.966,0.926,1.002,SPO2074,0
1.068,1.015,1.118,SPO2075,0
NA,NA,NA,SPO2076,10000
1.061,0.829,1.268,SPO2077,0
NA,NA,NA,SPO2078,10000
0.995,0.868,1.118,SPO2079,0
1.017,0.949,1.066,SPO2080,0
0.753,0.652,0.854,SPO2081,0
0.44,0,1.239,SPO2082,2252
NA,NA,NA,SPO2083,10000
1.038,0.975,1.107,SPO2084,0
NA,NA,NA,SPO2085,10000
0.802,0.693,0.894,SPO2086,0
0.186,0,0.437,SPO2087,0
0.099,0,0.304,SPO2088,0
0.577,0.318,0.826,SPO2089,0
NA,NA,NA,SPO2090,10000
1.032,0.944,1.112,SPO2091,0
1.142,0.944,1.391,SPO2092,0
1.022,0.861,1.195,SPO2093,0
0.82,0.685,0.989,SPO2094,0
0.993,0.853,1.126,SPO2095,0
0.904,0.904,0.904,SPO2096,7696
1.016,0.912,1.107,SPO2097,0
1.048,0.927,1.155,SPO2098,0
0.999,0.947,1.05,SPO2099,0
1.003,0.939,1.081,SPO2100,0
0.956,0.887,1.022,SPO2101,0
NA,NA,NA,SPO2102,10000
1.056,1.014,1.093,SPO2103,0
0.951,0.881,1.035,SPO2104,0
0.935,0.828,1.043,SPO2105,0
1.018,0.947,1.082,SPO2106,0
1.032,0.961,1.1,SPO2107,0
1.057,1.029,1.085,SPO2108,0
1.057,0.948,1.206,SPO2110,0
0.942,0.665,1.203,SPO2111,0
0.695,0.218,1.027,SPO2112,0
NA,NA,NA,SPO2113,10000
0.942,0.858,1.036,SPO2116,0
0.813,0.645,1.007,SPO2117,0
1.045,0.981,1.114,SPO2118,0
0.996,0.977,1.02,SPO2119,0
1.06,0.989,1.13,SPO2120,0
0.979,0.943,1.026,SPO2121,0
1.055,0.955,1.151,SPO2122,0
1.021,0.919,1.164,SPO2123,0
1.058,0.897,1.218,SPO2124,0
1.055,0.865,1.322,SPO2125,0
NA,NA,NA,SPO2126,10000
0.858,0.706,0.954,SPO2127,0
0.943,0.844,1.036,SPO2128,0
0.398,0,0.71,SPO2129,622
1.022,0.991,1.051,SPO2130,0
NA,NA,NA,SPO2131,10000
0.997,0.95,1.04,SPO2132,0
1.027,0.939,1.111,SPO2133,0
0.952,0.907,0.993,SPO2134,0
0.994,0.8,1.175,SPO2135,39
1.037,1.027,1.047,SPO2136,0
0.809,0.628,0.974,SPO2137,0
1.123,0.943,1.308,SPO2139,38
1.029,0.97,1.088,SPO2140,0
NA,NA,NA,SPO2141,10000
0.966,0.755,1.129,SPO2142,0
0.986,0.873,1.084,SPO2143,0
0.975,0.926,1.033,SPO2144,0
0.464,0.249,0.624,SPO2145,0
0.177,0,0.358,SPO2146,0
0.923,0.886,0.955,SPO2147,0
1.041,0.975,1.118,SPO2148,0
0,0,0,SPO2149,0
0.038,0,0.113,SPO2150,0
0.17,0,0.517,SPO2151,0
0.786,0.689,0.904,SPO2152,0
0.822,0.762,0.888,SPO2153,0
NA,NA,NA,SPO2154,10000
0.881,0.813,0.95,SPO2155,0
0.999,0.999,0.999,SPO2156,7707
0,0,0,SPO2157,3180
1.029,0.962,1.103,SPO2158,0
1.059,0.987,1.139,SPO2159,0
0,0,0,SPO2160,0
1.035,0.985,1.086,SPO2161,0
NA,NA,NA,SPO2162,10000
1.087,0.821,1.32,SPO2163,0
1.01,0.946,1.08,SPO2164,0
NA,NA,NA,SPO2165,10000
1.051,1.009,1.099,SPO2166,0
0.965,0.92,1.01,SPO2167,0
0.488,0.292,0.648,SPO2168,0
0.18,0,0.547,SPO2169,13
0.79,0.686,0.89,SPO2170,0
1.085,1.015,1.147,SPO2171,0
0.252,0,0.681,SPO2173,35
0.923,0.329,1.328,SPO2174,0
0.983,0.926,1.036,SPO2176,0
1.094,0.981,1.209,SPO2177,0
0.967,0.829,1.112,SPO2178,0
NA,NA,NA,SPO2179,10000
1.044,1,1.085,SPO2180,0
NA,NA,NA,SPO2181,10000
0.991,0.877,1.128,SPO2182,0
1.08,0.976,1.18,SPO2183,0
0.942,0.849,1.051,SPO2184,0
0.93,0.849,0.996,SPO2185,0
1.006,0.962,1.046,SPO2186,0
1.002,0.958,1.052,SPO2187,0
0.798,0.669,0.955,SPO2188,0
0.94,0.855,1,SPO2189,0
1.143,1.061,1.227,SPO2190,5866
0.938,0.901,0.971,SPO2191,0
1.014,0.814,1.189,SPO2192,0
0.958,0.856,1.083,SPO2192a,0
1.005,0.952,1.062,SPO2193,0
0.926,0.805,1.049,SPO2194,28
0.896,0.821,0.997,SPO2195,0
1.147,1.045,1.272,SPO2196,0
0.958,0.888,1.027,SPO2197,0
0.711,0.573,0.852,SPO2198,0
NA,NA,NA,SPO2200,10000
0.732,0,1.051,SPO2201,599
0.994,0.958,1.029,SPO2202,0
1.025,0.997,1.06,SPO2203,0
0.129,0,0.526,SPO2204,610
0.978,0.928,1.044,SPO2205,0
0.981,0.854,1.107,SPO2206,0
0.898,0.809,1.002,SPO2207,0
0.953,0.908,0.998,SPO2208,0
0.994,0.929,1.06,SPO2209,0
0.985,0.977,0.994,SPO2210,0
1.022,0.976,1.061,SPO2211,0
0.994,0.915,1.065,SPO2212,0
1.035,0.958,1.114,SPO2213,0
0.957,0.845,1.079,SPO2213a,0
0.987,0.916,1.056,SPO2214,0
0.883,0.729,1.051,SPO2215,0
NA,NA,NA,SPO2216,10000
1.055,1.032,1.078,SPO2218,0
0.928,0.78,1.091,SPO2219,0
0.939,0.891,0.989,SPO2220,0
0.927,0.864,0.992,SPO2221,0
0.788,0.6,0.926,SPO2222,0
0.904,0.664,1.104,SPO2223,0
1.06,1,1.113,SPO2224,0
0.974,0.915,1.043,SPO2225,0
0.941,0.897,0.982,SPO2226,0
0.898,0.679,1.053,SPO2227,0
1.053,0.93,1.156,SPO2228,0
